span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename	filename_positive	filename_certain
consolidación en el pulmón	ENFERMEDAD	1	0.5	1	consolidación en el pulmón			consolidación en el pulmón	consolidacion en el pulmon	32611659_ES	32611659_ES	32611659_ES
consolidación en el lóbulo superior	ENFERMEDAD	1	0.5	1	consolidación en el lóbulo superior			consolidación en el lóbulo superior	consolidacion en el lobulo superior	32320556_ES	32320556_ES	32320556_ES
consolidación en diferentes regiones de todo el pulmón	ENFERMEDAD	1	0.5	1	consolidación en diferente región de todo el pulmón			consolidación en diferentes regiones de todo el pulmón	consolidacion en diferentes regiones de todo el pulmon	32637086A_ES	32637086A_ES	32637086A_ES
consolidación anular en el lóbulo superior	ENFERMEDAD	1	0.5	1	consolidación anular en el lóbulo superior			consolidación anular en el lóbulo superior	consolidacion anular en el lobulo superior	32637086B_ES	32637086B_ES	32637086B_ES
conjuntivitis en el ojo	ENFERMEDAD	1	0.5	1	conjuntivitis en el ojo			conjuntivitis en el ojo	conjuntivitis en el ojo	32198834_ES	32198834_ES	32198834_ES
condensación pulmonar	ENFERMEDAD	1	0.5	1	condensación pulmonar			condensación pulmonar	condensacion pulmonar	32638347B_ES	32638347B_ES	32638347B_ES
condensación perihiliar	ENFERMEDAD	1	0.5	1	condensación perihiliar			condensación perihiliar	condensacion perihiliar	32196627_ES	32196627_ES	
comunicación interventricular	ENFERMEDAD	1	0.5	1	comunicación interventricular			comunicación interventricular	comunicacion interventricular	32606105_ES	32606105_ES	32606105_ES
coma arreactivo	ENFERMEDAD	1	0.5	1	coma arreactivo			coma arreactivo	coma arreactivo	32651243_ES	32651243_ES	32651243_ES
colitis ulcerosa grave	ENFERMEDAD	1	0.5	1	colitis ulceroso grave	64766004	C0009324, C2919828	colitis ulcerosa grave	colitis ulcerosa grave	32554621_ES	32554621_ES	32554621_ES
colapso parcial del lóbulo superior	ENFERMEDAD	1	0.5	1	colapso parcial de+el lóbulo superior			colapso parcial del lóbulo superior	colapso parcial del lobulo superior	32320556_ES	32320556_ES	32320556_ES
coinfecciones bacterianas o fúngicas	ENFERMEDAD	1	0.5	1	coinfección bacteriano o fúngico			coinfecciones bacterianas o fúngicas	coinfecciones bacterianas o fungicas	32554811_ES	32554811_ES	32554811_ES
coinfecciones	ENFERMEDAD	1	0.5	1	coinfección			coinfecciones	coinfecciones	32602267_ES		32602267_ES
coagulopatías	ENFERMEDAD	1	0.5	1	coagulopatía	64779008		coagulopatías	coagulopatias	32161941_ES	32161941_ES	32161941_ES
coagulación intravascular generalizada	ENFERMEDAD	1	0.5	1	coagulación intravascular generalizar			coagulación intravascular generalizada	coagulacion intravascular generalizada	32277408_ES	32277408_ES	32277408_ES
claustrofobia	ENFERMEDAD	1	0.5	1	claustrofobia	19887002, 247850006	C0008909, C0008909	claustrofobia	claustrofobia	32085846_ES	32085846_ES	32085846_ES
choque térmico	ENFERMEDAD	1	0.5	1	choque térmico			choque térmico	choque termico	32639461_ES	32639461_ES	32639461_ES
choque resistente	ENFERMEDAD	1	0.5	1	choque resistente			choque resistente	choque resistente	32638890_ES	32638890_ES	32638890_ES
choque mixto	ENFERMEDAD	1	0.5	1	choque mixto			choque mixto	choque mixto	32586778_ES	32586778_ES	32586778_ES
cetosis	ENFERMEDAD	1	0.5	1	cetosis	2538008	C0022638	cetosis	cetosis	32653960_ES	32653960_ES	32653960_ES
celulitis	ENFERMEDAD	1	0.5	1	celulitis	128045006, 74276003, 385627004	C0007642, C0007642, C0007642, C0031557	celulitis	celulitis	32427645_ES	32427645_ES	32427645_ES
catatonia	ENFERMEDAD	1	0.5	1	catatonia			catatonia	catatonia	32605766_ES		32605766_ES
cataratas en ambos ojos	ENFERMEDAD	1	0.5	1	catarata en ambos ojo			cataratas en ambos ojos	cataratas en ambos ojos	32631645_ES	32631645_ES	32631645_ES
cardiopatía hipertensiva	ENFERMEDAD	1	0.5	1	cardiopatía hipertensivo	64715009		cardiopatía hipertensiva	cardiopatia hipertensiva	32631646_ES	32631646_ES	32631646_ES
cardiomiopatía	ENFERMEDAD	1	0.5	1	cardiomiopatía	85898001		cardiomiopatía	cardiomiopatia	32363351_ES		32363351_ES
cardioembólica	ENFERMEDAD	1	0.5	1	cardioembólica			cardioembólica	cardioembolica	32583150B_ES	32583150B_ES	32583150B_ES
carcinoma urotelial de vejiga	ENFERMEDAD	1	0.5	1	carcinoma urotelial de vejiga			carcinoma urotelial de vejiga	carcinoma urotelial de vejiga	32622819A_ES	32622819A_ES	32622819A_ES
carcinoma renal sarcomatoide de células claras metastásico	ENFERMEDAD	1	0.5	1	carcinoma renal sarcomatoide de célula claro metastásico			carcinoma renal sarcomatoide de células claras metastásico	carcinoma renal sarcomatoide de celulas claras metastasico	32247642_ES	32247642_ES	32247642_ES
carcinoma de células escamosas hipofaríngeo	ENFERMEDAD	1	0.5	1	carcinoma de célula escamoso hipofaríngeo	28899001, 402815007		carcinoma de células escamosas hipofaríngeo	carcinoma de celulas escamosas hipofaringeo	32620682_ES	32620682_ES	32620682_ES
bypass gástrico	ENFERMEDAD	1	0.5	1	bypass gástrico	11127003, 442338001		bypass gástrico	bypass gastrico	32653960_ES	32653960_ES	32653960_ES
brote epidémico local de coronavirus	ENFERMEDAD	1	0.5	1	brote epidémico local de coronavirus			brote epidémico local de coronavirus	brote epidemico local de coronavirus	32267502_ES	32267502_ES	32267502_ES
bronquitis crónica	ENFERMEDAD	1	0.5	1	bronquitis crónico	63480004		bronquitis crónica	bronquitis cronica	32622819A_ES	32622819A_ES	32622819A_ES
bronquiolitis leve	ENFERMEDAD	1	0.5	1	bronquiolitis leve	4120002	C0006271	bronquiolitis leve	bronquiolitis leve	32606105_ES	32606105_ES	32606105_ES
bronquiolitis adenovírica	ENFERMEDAD	1	0.5	1	bronquiolitis adenovírico			bronquiolitis adenovírica	bronquiolitis adenovirica	32606105_ES	32606105_ES	32606105_ES
bronquiectasia cística	ENFERMEDAD	1	0.5	1	bronquiectasia cístico			bronquiectasia cística	bronquiectasia cistica	32612435_ES	32612435_ES	32612435_ES
bradicardia irreversibles	ENFERMEDAD	1	0.5	1	bradicardia irreversible			bradicardia irreversibles	bradicardia irreversibles	32638890_ES	32638890_ES	32638890_ES
bradicardia	ENFERMEDAD	1	0.5	1	bradicardia	48867003	C0428977	bradicardia	bradicardia	32329981_ES	32329981_ES	32329981_ES
bloqueo fascicular anterior	ENFERMEDAD	1	0.5	1	bloqueo fascicular anterior	37760005	C0264912	bloqueo fascicular anterior	bloqueo fascicular anterior	32650881_ES	32650881_ES	32650881_ES
bloqueo de la rama derecha del haz de His	ENFERMEDAD	1	0.5	1	bloquear de el rama derecho de+el haz de his			bloqueo de la rama derecha del haz de His	bloqueo de la rama derecha del haz de His	32399449-B_ES	32399449-B_ES	32399449-B_ES
bicitopenia	ENFERMEDAD	1	0.5	1	bicitopenia			bicitopenia	bicitopenia	32554425_ES	32554425_ES	32554425_ES
bebedora	ENFERMEDAD	1	0.5	1	bebedor			bebedora	bebedora	32426200_ES		32426200_ES
bacterianas, fúngicas o víricas	ENFERMEDAD	1	0.5	1	bacteriano , fúngico o vírico			bacterianas, fúngicas o víricas	bacterianas fungicas o viricas	32636116_ES	32636116_ES	32636116_ES
bacteremia por E. coli	ENFERMEDAD	1	0.5	1	bacteremia por E. coli			bacteremia por E. coli	bacteremia por E coli	32617223_ES	32617223_ES	
atrofia muscular difusa	ENFERMEDAD	1	0.5	1	atrofia muscular difuso	88092000	C0026846	atrofia muscular difusa	atrofia muscular difusa	32619798_ES	32619798_ES	32619798_ES
atrofia del músculo recto externo	ENFERMEDAD	1	0.5	1	atrofia de+el músculo recto externo			atrofia del músculo recto externo	atrofia del musculo recto externo	32592761_ES	32592761_ES	32592761_ES
ateroesclerosis aórtica	ENFERMEDAD	1	0.5	1	ateroesclerosis aórtico	81817003		ateroesclerosis aórtica	ateroesclerosis aortica	32424482_ES		32424482_ES
ateroesclerosis	ENFERMEDAD	1	0.5	1	ateroesclerosis	38716007	C0004153	ateroesclerosis	ateroesclerosis	32353183-B_ES		32353183-B_ES
atelectasia subsegmentaria	ENFERMEDAD	1	0.5	1	atelectasia subsegmentario			atelectasia subsegmentaria	atelectasia subsegmentaria	32292867_ES	32292867_ES	32292867_ES
atelectasia por compresión	ENFERMEDAD	1	0.5	1	atelectasia por compresión	16537000		atelectasia por compresión	atelectasia por compresion	32609542_ES	32609542_ES	32609542_ES
aspergilosis	ENFERMEDAD	1	0.5	1	aspergilosis	65553006	C0004030	aspergilosis	aspergilosis	32198834_ES	32198834_ES	32198834_ES
asma leve intermitente	ENFERMEDAD	1	0.5	1	asma leve intermitente	427679007	C1960045	asma leve intermitente	asma leve intermitente	32412848_ES	32412848_ES	32412848_ES
asma infantil	ENFERMEDAD	1	0.5	1	asma infantil	233678006	C0264408	asma infantil	asma infantil	32423911_ES	32423911_ES	32423911_ES
asma grave	ENFERMEDAD	1	0.5	1	asma grave	370221004	C0581126	asma grave	asma grave	32553608­_A_ES	32553608­_A_ES	32553608­_A_ES
ascitis	ENFERMEDAD	1	0.5	1	ascitis	389026000, 13124004	C0003962, C0003962	ascitis	ascitis	32639461_ES	32639461_ES	32639461_ES
artrosis	ENFERMEDAD	1	0.5	1	artrosis	267888004, 80843008, 396275006	C0029408, C0029408, C0029408	artrosis	artrosis	32631646_ES	32631646_ES	32631646_ES
artropatía degenerativa cervical	ENFERMEDAD	1	0.5	1	artropatía degenerativo cervical	226586002, 80843008	C0029408	artropatía degenerativa cervical	artropatia degenerativa cervical	3229222_ES	3229222_ES	3229222_ES
artritis reumatoide seropositiva	ENFERMEDAD	1	0.5	1	artritis reumatoide seropositivo	239791005	C0409651	artritis reumatoide seropositiva	artritis reumatoide seropositiva	32631645_ES	32631645_ES	32631645_ES
artritis poliarticular	ENFERMEDAD	1	0.5	1	artritis poliarticular			artritis poliarticular	artritis poliarticular	32427161_ES	32427161_ES	32427161_ES
artritis	ENFERMEDAD	1	0.5	1	artritis	372091005, 3723001	C0003864, C0003864	artritis	artritis	32294258_ES	32294258_ES	32294258_ES
arteriopatía periférica	ENFERMEDAD	1	0.5	1	arteriopatía periférico	251042004		arteriopatía periférica	arteriopatia periferica	32352486_ES	32352486_ES	32352486_ES
arteriopatía coronaria trivascular	ENFERMEDAD	1	0.5	1	arteriopatía coronario trivascular			arteriopatía coronaria trivascular	arteriopatia coronaria trivascular	32586778_ES	32586778_ES	32586778_ES
arteriopatía coronaria obstructiva	ENFERMEDAD	1	0.5	1	arteriopatía coronario obstructivo			arteriopatía coronaria obstructiva	arteriopatia coronaria obstructiva	32329981_ES		32329981_ES
apnea del sueño	ENFERMEDAD	1	0.5	1	apnea de+el sueño	73430006		apnea del sueño	apnea del sueno	32553608­B_ES	32553608­B_ES	32553608­B_ES
aplastamientos vertebrales d10-d12	ENFERMEDAD	1	0.5	1	aplastamiento vertebral d10-d12			aplastamientos vertebrales D10-D12	aplastamientos vertebrales d10d12	32631645_ES	32631645_ES	32631645_ES
apendicitis aguda	ENFERMEDAD	1	0.5	1	apendicitis agudo	85189001	C0085693	apendicitis aguda	apendicitis aguda	32427161_ES	32427161_ES	32427161_ES
aortitis autoinmunitaria de la aorta abdominal	ENFERMEDAD	1	0.5	1	aortitis autoinmunitario de el aorta abdominal			aortitis autoinmunitaria de la aorta abdominal	aortitis autoinmunitaria de la aorta abdominal	32622819A_ES	32622819A_ES	32622819A_ES
anosmia completa	ENFERMEDAD	1	0.5	1	anosmia completo			anosmia completa	anosmia completa	32605712_ES	32605712_ES	32605712_ES
anosmia aguda	ENFERMEDAD	1	0.5	1	anosmia agudo			anosmia aguda	anosmia aguda	32267483_ES	32267483_ES	32267483_ES
anomalías sospechosas en la médula espinal	ENFERMEDAD	1	0.5	1	anomalía sospechoso en el médula espinal			anomalías sospechosas en la médula espinal	anomalias sospechosas en la medula espinal	32586958_ES		32586958_ES
anomalías pulmonares	ENFERMEDAD	1	0.5	1	anomalía pulmonar	204581000		anomalías pulmonares	anomalias pulmonares	32165205_ES	32165205_ES	32165205_ES
anomalías microvasculares	ENFERMEDAD	1	0.5	1	anomalía microvasculares			anomalías microvasculares	anomalias microvasculares	32267502_ES		32267502_ES
anomalías electrolíticas	ENFERMEDAD	1	0.5	1	anomalía electrolítico			anomalías electrolíticas	anomalias electroliticas	32588185_ES		32588185_ES
anomalías de las extremidades superiores	ENFERMEDAD	1	0.5	1	anomalía de el extremidad superior			anomalías de las extremidades superiores	anomalias de las extremidades superiores	32617903B_ES		32617903B_ES
anomalías cardiopulmonares agudas	ENFERMEDAD	1	0.5	1	anomalía cardiopulmonar agudo			anomalías cardiopulmonares agudas	anomalias cardiopulmonares agudas	32605766_ES		32605766_ES
anomalías agudas intracraneales	ENFERMEDAD	1	0.5	1	anomalía agudo intracraneal			anomalías agudas intracraneales	anomalias agudas intracraneales	32605766_ES		32605766_ES
anomalía intracraneal aguda	ENFERMEDAD	1	0.5	1	anomalía intracraneal agudo			anomalía intracraneal aguda	anomalia intracraneal aguda	32617903A_ES		32617903A_ES
anomalía en el tabique auricular	ENFERMEDAD	1	0.5	1	anomalía en el tabique auricular			anomalía en el tabique auricular	anomalia en el tabique auricular	32554811_ES	32554811_ES	32554811_ES
angina vasoespástica	ENFERMEDAD	1	0.5	1	angina vasoespástica			angina vasoespástica	angina vasoespastica	32611659_ES	32611659_ES	32611659_ES
aneurisma coronario	ENFERMEDAD	1	0.5	1	aneurisma coronario			aneurisma coronario	aneurisma coronario	32639461_ES	32639461_ES	32639461_ES
aneurisma	ENFERMEDAD	1	0.5	1	aneurisma	432119003, 85659009	C0002940, C0002940	aneurisma	aneurisma	32265235_ES		32265235_ES
anemia normocítica leve	ENFERMEDAD	1	0.5	1	anemia normocítico leve	300980002		anemia normocítica leve	anemia normocitica leve	32554621_ES	32554621_ES	32554621_ES
anemia grave	ENFERMEDAD	1	0.5	1	anemia grave			anemia grave	anemia grave	32245909_ES	32245909_ES	32245909_ES
anemia de trastorno crónico	ENFERMEDAD	1	0.5	1	anemia de trastorno crónico			anemia de trastorno crónico	anemia de trastorno cronico	32631645_ES	32631645_ES	32631645_ES
anemia aplásica grave	ENFERMEDAD	1	0.5	1	anemia aplásico grave	79000000, 306058006		anemia aplásica grave	anemia aplasica grave	32636116_ES	32636116_ES	32636116_ES
ampollas cutáneas	ENFERMEDAD	1	0.5	1	ampolla cutáneo			ampollas cutáneas	ampollas cutaneas	32589931_ES	32589931_ES	32589931_ES
alérgica a la penicilina	ENFERMEDAD	1	0.5	1	alérgico a el penicilina			alérgica a la penicilina	alergica a la penicilina	32161941_ES	32161941_ES	32161941_ES
alzheimer	ENFERMEDAD	1	0.5	1	alzheimer			Alzheimer	alzheimer	32612465A_ES	32612465A_ES	32612465A_ES
alucinación auditiva	ENFERMEDAD	1	0.5	1	alucinación auditivo	78595002		alucinación auditiva	alucinacion auditiva	32593478_ES	32593478_ES	32593478_ES
alteraciones isquémicas en la región irrigada por la arteria cerebral	ENFERMEDAD	1	0.5	1	alteración isquémico en el región irrigar por el arteria cerebral			alteraciones isquémicas en la región irrigada por la arteria cerebral	alteraciones isquemicas en la region irrigada por la arteria cerebral	32426200_ES	32426200_ES	32426200_ES
alergia a medios de contraste yodados	ENFERMEDAD	1	0.5	1	alergia a medio de contraste yodar			alergia a medios de contraste yodados	alergia a medios de contraste yodados	32623310_ES	32623310_ES	32623310_ES
alergia a los frutos secos	ENFERMEDAD	1	0.5	1	alergia a el fruto seco			alergia a los frutos secos	alergia a los frutos secos	32641443_ES	32641443_ES	
alergia a betalactámicos	ENFERMEDAD	1	0.5	1	alergia a betalactámico			alergia a betalactámicos	alergia a betalactamicos	32638347A_ES	32638347A_ES	32638347A_ES
alcoholismo	ENFERMEDAD	1	0.5	1	alcoholismo	7200002	C0001973	alcoholismo	alcoholismo	32073161_ES		32073161_ES
alcalosis respiratoria	ENFERMEDAD	1	0.5	1	alcalosis respiratorio	111378004	C0002064	alcalosis respiratoria	alcalosis respiratoria	32363336-B_ES	32363336-B_ES	32363336-B_ES
alargamiento del QT	ENFERMEDAD	1	0.5	1	alargamiento de+el QT			alargamiento del QT	alargamiento del QT	32363351_ES	32363351_ES	32363351_ES
aguda	ENFERMEDAD	1	0.5	1	agudo			aguda	aguda	32650881_ES	32650881_ES	32650881_ES
afección aguda	ENFERMEDAD	1	0.5	1	afección agudo			afección aguda	afeccion aguda	32205138_ES		32205138_ES
afecciones respiratorias	ENFERMEDAD	1	0.5	1	afección respiratorio			afecciones respiratorias	afecciones respiratorias	32196627_ES	32196627_ES	32196627_ES
afecciones cardiopulmonares agudas	ENFERMEDAD	1	0.5	1	afección cardiopulmonar agudo			afecciones cardiopulmonares agudas	afecciones cardiopulmonares agudas	32605766_ES		32605766_ES
afasia anómica	ENFERMEDAD	1	0.5	1	afasia anómico	10325006		afasia anómica	afasia anomica	32360439-D_ES	32360439-D_ES	32360439-D_ES
adenopatías mediastínicas	ENFERMEDAD	1	0.5	1	adenopatía mediastínico			adenopatías mediastínicas	adenopatias mediastinicas	32208010_ES		32208010_ES
adenopatía en el lado derecho del cuello	ENFERMEDAD	1	0.5	1	adenopatía en el lado derecho de+el cuello			adenopatía en el lado derecho del cuello	adenopatia en el lado derecho del cuello	32427645_ES	32427645_ES	32427645_ES
adenocarcinoma pulmonar	ENFERMEDAD	1	0.5	1	adenocarcinoma pulmonar			adenocarcinoma pulmonar	adenocarcinoma pulmonar	32165205_ES	32165205_ES	32165205_ES
adenocarcinoma en el pulmón	ENFERMEDAD	1	0.5	1	adenocarcinoma en el pulmón			adenocarcinoma en el pulmón	adenocarcinoma en el pulmon	32165205_ES	32165205_ES	32165205_ES
acidosis transitoria	ENFERMEDAD	1	0.5	1	acidosis transitorio			acidosis transitoria	acidosis transitoria	32363217_ES	32363217_ES	32363217_ES
acidosis respiratoria	ENFERMEDAD	1	0.5	1	acidosis respiratorio	12326000	C0001127	acidosis respiratoria	acidosis respiratoria	32638347A_ES	32638347A_ES	32638347A_ES
acidosis metabólica grave	ENFERMEDAD	1	0.5	1	acidosis metabólico grave	59455009		acidosis metabólica grave	acidosis metabolica grave	32275347_ES	32275347_ES	32275347_ES
acidosis metabólica	ENFERMEDAD	1	0.5	1	acidosis metabólico	59455009		acidosis metabólica	acidosis metabolica	32363336-B_ES	32363336-B_ES	32363336-B_ES
absceso pulmonar (diámetro interno 43 mm) en el lóbulo inferior	ENFERMEDAD	1	0.5	1	absceso pulmonar ( diámetro interno 43 mm ) en el lóbulo inferior			absceso pulmonar (diámetro interno 43 mm) en el lóbulo inferior	absceso pulmonar diametro interno 43 mm en el lobulo inferior	32623310_ES	32623310_ES	32623310_ES
absceso en el conducto parotídeo	ENFERMEDAD	1	0.5	1	absceso en el conducto parotídeo			absceso en el conducto parotídeo	absceso en el conducto parotideo	32631770_ES	32631770_ES	32631770_ES
absceso de las glándulas salivales y neoplasia	ENFERMEDAD	1	0.5	1	absceso de el glándula salival y neoplasia			absceso de las glándulas salivales y neoplasia	absceso de las glandulas salivales y neoplasia	32631770_ES	32631770_ES	32631770_ES
abrasión del labio inferior	ENFERMEDAD	1	0.5	1	abrasión de+el labio inferior			abrasión del labio inferior	abrasion del labio inferior	32593478_ES	32593478_ES	32593478_ES
abrasiones en los labios y mucosa bucal	ENFERMEDAD	1	0.5	1	abrasión en el labio y mucosa bucal			abrasiones en los labios y mucosa bucal	abrasiones en los labios y mucosa bucal	32425356_ES	32425356_ES	32425356_ES
